timestamp,hour,day_of_week,is_weekend,month,zone_id,zone_type,latitude,longitude,category,subtype,severity,season,weather,temperature,humidity,is_event,is_holiday,holiday_name,holiday_type,pop_density,crowd_level,lighting_score,cctv_density,police_presence
2024-11-30 16:00:00,16,5,1,11,Eksar_mixed,mixed,19.240755,72.842609,property,vehicle_theft,2,post_monsoon,clear,20.8,51.9,0,0,,,26000,0.95,0.85,0.7,0.73
2024-11-30 16:00:00,16,5,1,11,Prem_nagar,residential,19.238342,72.853413,property,burglary,2,post_monsoon,clear,20.8,51.9,0,0,,,29000,0.78,0.8,0.76,0.74
2024-11-30 17:00:00,17,5,1,11,Kajupada_slum,slum,19.235338,72.870492,property,robbery,2,post_monsoon,clear,30.6,56.5,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 17:00:00,17,5,1,11,Kajupada_slum,slum,19.233746,72.869077,property,vehicle_theft,2,post_monsoon,clear,30.6,56.5,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 17:00:00,17,5,1,11,mhb_colony,residential,19.23301,72.84063,property,vandalism,2,post_monsoon,clear,30.6,56.5,0,0,,,30000,0.8,0.78,0.75,0.72
2024-11-30 17:00:00,17,5,1,11,chandavarkar_road,commercial,19.232108,72.853931,property,vehicle_theft,2,post_monsoon,clear,30.6,56.5,0,0,,,36000,1.18,0.89,0.7,0.72
2024-11-30 17:00:00,17,5,1,11,magathane_commercial,commercial,19.220238,72.863002,property,burglary,2,post_monsoon,clear,30.6,56.5,0,0,,,40000,1.22,0.75,0.6,0.62
2024-11-30 17:00:00,17,5,1,11,magathane_commercial,commercial,19.219276,72.862634,victimless,public_intoxication,1,post_monsoon,clear,30.6,56.5,0,0,,,40000,1.22,0.75,0.6,0.62
2024-11-30 17:00:00,17,5,1,11,chikuwadi_commercial,commercial,19.230562,72.839934,white_collar,money_laundering,2,post_monsoon,clear,30.6,56.5,0,0,,,44000,1.28,0.82,0.62,0.64
2024-11-30 17:00:00,17,5,1,11,Prem_nagar,residential,19.237555,72.854048,property,burglary,2,post_monsoon,clear,30.6,56.5,0,0,,,29000,0.78,0.8,0.76,0.74
2024-11-30 17:00:00,17,5,1,11,thakur_complex_area,mixed,19.21124,72.863891,property,burglary,2,post_monsoon,clear,30.6,56.5,0,0,,,33500,1.08,0.84,0.73,0.74
2024-11-30 18:00:00,18,5,1,11,chikuwadi_commercial,commercial,19.229262,72.838962,property,vandalism,2,post_monsoon,clear,26.6,62.0,0,0,,,44000,1.28,0.82,0.62,0.64
2024-11-30 18:00:00,18,5,1,11,dahanukarwadi,mixed,19.205684,72.834358,property,vehicle_theft,2,post_monsoon,clear,26.6,62.0,0,0,,,36000,1.12,0.73,0.61,0.63
2024-11-30 19:00:00,19,5,1,11,Kora_Kendra,commercial,19.221427,72.847379,property,robbery,2,post_monsoon,clear,20.6,62.4,0,0,,,41000,1.24,0.79,0.63,0.63
2024-11-30 19:00:00,19,5,1,11,devipada,slum,19.225273,72.866826,property,shoplifting,2,post_monsoon,clear,20.6,62.4,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 20:00:00,20,5,1,11,lt_road_commercial,commercial,19.228625,72.852506,violent,homicide,4,post_monsoon,clear,31.1,61.8,0,0,,,38000,1.25,0.9,0.68,0.65
2024-11-30 20:00:00,20,5,1,11,Kajupada_slum,slum,19.234448,72.867257,victimless,drug_use,1,post_monsoon,clear,31.1,61.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 20:00:00,20,5,1,11,jambli_gully,mixed,19.228094,72.852305,property,burglary,2,post_monsoon,clear,31.1,61.8,0,0,,,33000,1.0,0.83,0.72,0.71
2024-11-30 20:00:00,20,5,1,11,Prem_nagar,residential,19.237718,72.853008,property,robbery,2,post_monsoon,clear,31.1,61.8,0,0,,,29000,0.78,0.8,0.76,0.74
2024-11-30 20:00:00,20,5,1,11,devipada,slum,19.223903,72.866075,property,shoplifting,2,post_monsoon,clear,31.1,61.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 20:00:00,20,5,1,11,devipada,slum,19.22705,72.865735,property,robbery,2,post_monsoon,clear,31.1,61.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 21:00:00,21,5,1,11,Kajupada_slum,slum,19.234003,72.868396,property,robbery,2,post_monsoon,clear,25.2,58.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 21:00:00,21,5,1,11,govind_nagar,mixed,19.235939,72.85322,property,shoplifting,2,post_monsoon,clear,25.2,58.9,0,0,,,35000,1.05,0.76,0.65,0.66
2024-11-30 21:00:00,21,5,1,11,devipada,slum,19.224067,72.866996,organized,drug_trafficking,3,post_monsoon,clear,25.2,58.9,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 22:00:00,22,5,1,11,Kajupada_slum,slum,19.23465,72.868291,violent,sexual_assault,4,post_monsoon,clear,24.9,60.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 22:00:00,22,5,1,11,Kajupada_slum,slum,19.234962,72.86962,victimless,illegal_gambling,1,post_monsoon,clear,24.9,60.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-11-30 22:00:00,22,5,1,11,yogi_nagar,mixed,19.237372,72.844923,property,vehicle_theft,2,post_monsoon,clear,24.9,60.8,0,0,,,29000,0.9,0.8,0.68,0.7
2024-11-30 22:00:00,22,5,1,11,magathane_commercial,commercial,19.218873,72.865506,property,burglary,2,post_monsoon,clear,24.9,60.8,0,0,,,40000,1.22,0.75,0.6,0.62
2024-11-30 22:00:00,22,5,1,11,Charkop_Sector_5,residential,19.215938,72.826859,property,robbery,2,post_monsoon,clear,24.9,60.8,0,0,,,31000,0.8,0.79,0.75,0.72
2024-11-30 23:00:00,23,5,1,11,Gorai_Depot,transport,19.230948,72.828896,property,shoplifting,2,post_monsoon,clear,27.1,50.6,0,0,,,45000,1.35,0.85,0.75,0.7
2024-11-30 23:00:00,23,5,1,11,shimpoli_mixed,mixed,19.223036,72.852666,property,burglary,2,post_monsoon,clear,27.1,50.6,0,0,,,28000,1.1,0.88,0.72,0.75
2024-11-30 23:00:00,23,5,1,11,chikuwadi_commercial,commercial,19.228406,72.839651,property,shoplifting,2,post_monsoon,clear,27.1,50.6,0,0,,,44000,1.28,0.82,0.62,0.64
2024-11-30 23:00:00,23,5,1,11,Kora_Kendra,commercial,19.2219,72.846829,victimless,public_intoxication,1,post_monsoon,clear,27.1,50.6,0,0,,,41000,1.24,0.79,0.63,0.63
2024-11-30 23:00:00,23,5,1,11,devipada,slum,19.224332,72.867503,property,shoplifting,2,post_monsoon,clear,27.1,50.6,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 23:00:00,23,5,1,11,devipada,slum,19.225842,72.86712,property,theft,2,post_monsoon,clear,27.1,50.6,0,0,,,62000,1.28,0.38,0.18,0.42
2024-11-30 23:00:00,23,5,1,11,Poisar_mixed,mixed,19.210211,72.852597,property,robbery,2,post_monsoon,clear,27.1,50.6,0,0,,,27000,1.05,0.86,0.71,0.72
2024-11-30 23:00:00,23,5,1,11,Charkop_market,residential,19.215675,72.828766,property,robbery,2,post_monsoon,clear,27.1,50.6,0,0,,,32000,0.83,0.77,0.72,0.69
2024-11-30 23:00:00,23,5,1,11,mandapeshwar_road,commercial,19.248248,72.856297,property,burglary,2,post_monsoon,clear,27.1,50.6,0,0,,,37000,1.21,0.86,0.69,0.7
2024-12-01 00:00:00,0,6,1,12,Kajupada_slum,slum,19.234366,72.869599,property,vandalism,2,winter,clear,8.6,67.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 01:00:00,1,6,1,12,Gorai_Depot,transport,19.233145,72.829461,property,burglary,2,winter,fog,15.9,92.3,0,0,,,45000,1.35,0.85,0.75,0.7
2024-12-01 01:00:00,1,6,1,12,devipada,slum,19.226294,72.865769,property,burglary,2,winter,fog,15.9,92.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 02:00:00,2,6,1,12,magathane_commercial,commercial,19.217299,72.863972,property,theft,2,winter,clear,13.5,51.9,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 03:00:00,3,6,1,12,govind_nagar,mixed,19.236016,72.853131,property,theft,2,winter,fog,18.7,94.9,0,0,,,35000,1.05,0.76,0.65,0.66
2024-12-01 03:00:00,3,6,1,12,daulat_nagar,residential,19.235255,72.860985,property,theft,2,winter,fog,18.7,94.9,0,0,,,30000,0.79,0.78,0.73,0.7
2024-12-01 04:00:00,4,6,1,12,I.C._colony_residential,residential,19.24776,72.848953,victimless,public_intoxication,1,winter,rain,18.3,88.0,0,0,,,32000,0.85,0.82,0.8,0.78
2024-12-01 04:00:00,4,6,1,12,Kajupada_slum,slum,19.236375,72.870214,violent,kidnapping,4,winter,rain,18.3,88.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 04:00:00,4,6,1,12,magathane_commercial,commercial,19.219865,72.86537,property,shoplifting,2,winter,rain,18.3,88.0,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 04:00:00,4,6,1,12,magathane_commercial,commercial,19.216539,72.863938,property,shoplifting,2,winter,rain,18.3,88.0,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 05:00:00,5,6,1,12,lt_road_commercial,commercial,19.230107,72.853914,property,robbery,2,winter,fog,17.6,86.8,0,0,,,38000,1.25,0.9,0.68,0.65
2024-12-01 05:00:00,5,6,1,12,Kajupada_slum,slum,19.236171,72.871398,property,burglary,2,winter,fog,17.6,86.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 05:00:00,5,6,1,12,daulat_nagar,residential,19.236957,72.860763,organized,arms_smuggling,3,winter,fog,17.6,86.8,0,0,,,30000,0.79,0.78,0.73,0.7
2024-12-01 06:00:00,6,6,1,12,Kajupada_slum,slum,19.234483,72.86867,violent,homicide,4,winter,clear,16.1,61.4,1,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 07:00:00,7,6,1,12,devipada,slum,19.227267,72.865818,property,shoplifting,2,winter,clear,19.4,47.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 07:00:00,7,6,1,12,devipada,slum,19.225968,72.867333,property,shoplifting,2,winter,clear,19.4,47.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 07:00:00,7,6,1,12,sodawala_lane,commercial,19.235058,72.854118,property,theft,2,winter,clear,19.4,47.8,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-01 08:00:00,8,6,1,12,mahavir_nagar,residential,19.209743,72.83966,property,robbery,2,winter,rain,6.0,84.9,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-01 08:00:00,8,6,1,12,mandapeshwar_road,commercial,19.248031,72.854373,violent,aggravated_assault,4,winter,rain,6.0,84.9,0,0,,,37000,1.21,0.86,0.69,0.7
2024-12-01 09:00:00,9,6,1,12,Kajupada_slum,slum,19.235221,72.870203,property,vandalism,2,winter,clear,11.3,67.5,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 09:00:00,9,6,1,12,Kora_Kendra,commercial,19.22172,72.847265,property,burglary,2,winter,clear,11.3,67.5,0,0,,,41000,1.24,0.79,0.63,0.63
2024-12-01 10:00:00,10,6,1,12,Kajupada_slum,slum,19.234975,72.869645,organized,human_trafficking,3,winter,clear,5.8,46.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 10:00:00,10,6,1,12,Eksar_mixed,mixed,19.24051,72.842729,property,robbery,2,winter,clear,5.8,46.9,0,0,,,26000,0.95,0.85,0.7,0.73
2024-12-01 10:00:00,10,6,1,12,devipada,slum,19.227185,72.864547,victimless,drug_use,1,winter,clear,5.8,46.9,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 11:00:00,11,6,1,12,Kajupada_slum,slum,19.234682,72.869191,property,vehicle_theft,2,winter,fog,13.1,88.4,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 11:00:00,11,6,1,12,Kajupada_slum,slum,19.235639,72.871543,property,burglary,2,winter,fog,13.1,88.4,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 11:00:00,11,6,1,12,Babhai_Naka,mixed,19.225284,72.845798,property,burglary,2,winter,fog,13.1,88.4,0,0,,,25000,1.15,0.9,0.75,0.77
2024-12-01 11:00:00,11,6,1,12,Kora_Kendra,commercial,19.220179,72.845802,property,robbery,2,winter,fog,13.1,88.4,0,0,,,41000,1.24,0.79,0.63,0.63
2024-12-01 11:00:00,11,6,1,12,mahavir_nagar,residential,19.211997,72.84006,property,robbery,2,winter,fog,13.1,88.4,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-01 12:00:00,12,6,1,12,govind_nagar,mixed,19.2361,72.851411,property,vehicle_theft,2,winter,clear,5.9,64.3,0,0,,,35000,1.05,0.76,0.65,0.66
2024-12-01 12:00:00,12,6,1,12,devipada,slum,19.226473,72.866003,property,vandalism,2,winter,clear,5.9,64.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 12:00:00,12,6,1,12,devipada,slum,19.226928,72.867524,organized,human_trafficking,3,winter,clear,5.9,64.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 12:00:00,12,6,1,12,Charkop_market,residential,19.214413,72.829621,property,vandalism,2,winter,clear,5.9,64.3,0,0,,,32000,0.83,0.77,0.72,0.69
2024-12-01 13:00:00,13,6,1,12,Gorai_Depot,transport,19.232697,72.830907,property,robbery,2,winter,clear,10.3,65.7,0,0,,,45000,1.35,0.85,0.75,0.7
2024-12-01 13:00:00,13,6,1,12,magathane_commercial,commercial,19.219604,72.863916,property,vehicle_theft,2,winter,clear,10.3,65.7,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 14:00:00,14,6,1,12,lt_road_commercial,commercial,19.228737,72.852414,victimless,public_intoxication,1,winter,clear,10.6,42.2,0,0,,,38000,1.25,0.9,0.68,0.65
2024-12-01 14:00:00,14,6,1,12,devipada,slum,19.223963,72.866011,violent,assault,4,winter,clear,10.6,42.2,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 14:00:00,14,6,1,12,Poisar_mixed,mixed,19.211689,72.852638,property,burglary,2,winter,clear,10.6,42.2,0,0,,,27000,1.05,0.86,0.71,0.72
2024-12-01 15:00:00,15,6,1,12,magathane_commercial,commercial,19.217649,72.865381,hate,communal_violence,3,winter,clear,12.0,64.9,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 15:00:00,15,6,1,12,chikuwadi_commercial,commercial,19.230623,72.838856,organized,drug_trafficking,3,winter,clear,12.0,64.9,0,0,,,44000,1.28,0.82,0.62,0.64
2024-12-01 15:00:00,15,6,1,12,sodawala_lane,commercial,19.234878,72.8549,victimless,public_intoxication,1,winter,clear,12.0,64.9,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-01 15:00:00,15,6,1,12,Poisar_mixed,mixed,19.211004,72.854073,victimless,public_intoxication,1,winter,clear,12.0,64.9,0,0,,,27000,1.05,0.86,0.71,0.72
2024-12-01 15:00:00,15,6,1,12,Charkop_Sector_5,residential,19.217181,72.823256,property,shoplifting,2,winter,clear,12.0,64.9,0,0,,,31000,0.8,0.79,0.75,0.72
2024-12-01 16:00:00,16,6,1,12,Eksar_mixed,mixed,19.240639,72.84212,property,shoplifting,2,winter,clear,11.3,48.3,0,0,,,26000,0.95,0.85,0.7,0.73
2024-12-01 16:00:00,16,6,1,12,yogi_nagar,mixed,19.234742,72.846203,property,robbery,2,winter,clear,11.3,48.3,0,0,,,29000,0.9,0.8,0.68,0.7
2024-12-01 16:00:00,16,6,1,12,Prem_nagar,residential,19.23865,72.851922,property,robbery,2,winter,clear,11.3,48.3,0,0,,,29000,0.78,0.8,0.76,0.74
2024-12-01 16:00:00,16,6,1,12,mahavir_nagar,residential,19.211151,72.840069,property,shoplifting,2,winter,clear,11.3,48.3,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-01 16:00:00,16,6,1,12,devipada,slum,19.227011,72.866245,property,burglary,2,winter,clear,11.3,48.3,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 17:00:00,17,6,1,12,I.C._colony_residential,residential,19.246484,72.849191,victimless,illegal_gambling,1,winter,fog,12.6,93.3,0,0,,,32000,0.85,0.82,0.8,0.78
2024-12-01 17:00:00,17,6,1,12,mandapeshwar_road,commercial,19.247475,72.855657,property,vehicle_theft,2,winter,fog,12.6,93.3,0,0,,,37000,1.21,0.86,0.69,0.7
2024-12-01 18:00:00,18,6,1,12,chikuwadi_commercial,commercial,19.229411,72.838502,white_collar,embezzlement,2,winter,clear,13.9,53.8,0,0,,,44000,1.28,0.82,0.62,0.64
2024-12-01 18:00:00,18,6,1,12,govind_nagar,mixed,19.233483,72.852046,property,vehicle_theft,2,winter,clear,13.9,53.8,0,0,,,35000,1.05,0.76,0.65,0.66
2024-12-01 19:00:00,19,6,1,12,devipada,slum,19.226116,72.865085,violent,homicide,4,winter,clear,14.7,67.7,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-01 19:00:00,19,6,1,12,Poisar_mixed,mixed,19.211267,72.852429,property,theft,2,winter,clear,14.7,67.7,0,0,,,27000,1.05,0.86,0.71,0.72
2024-12-01 20:00:00,20,6,1,12,shimpoli_mixed,mixed,19.224227,72.851684,property,theft,2,winter,clear,13.0,57.5,0,0,,,28000,1.1,0.88,0.72,0.75
2024-12-01 20:00:00,20,6,1,12,satya_nagar,residential,19.217823,72.838848,property,theft,2,winter,clear,13.0,57.5,0,0,,,31500,0.81,0.79,0.74,0.71
2024-12-01 22:00:00,22,6,1,12,Kajupada_slum,slum,19.236153,72.870151,organized,arms_smuggling,3,winter,fog,18.6,90.8,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 22:00:00,22,6,1,12,magathane_commercial,commercial,19.218699,72.865733,victimless,public_intoxication,1,winter,fog,18.6,90.8,0,0,,,40000,1.22,0.75,0.6,0.62
2024-12-01 23:00:00,23,6,1,12,I.C._colony_residential,residential,19.248032,72.848493,violent,aggravated_assault,4,winter,clear,19.6,50.2,0,0,,,32000,0.85,0.82,0.8,0.78
2024-12-01 23:00:00,23,6,1,12,Kajupada_slum,slum,19.234419,72.868415,property,vandalism,2,winter,clear,19.6,50.2,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-01 23:00:00,23,6,1,12,chikuwadi_commercial,commercial,19.228414,72.84005,victimless,drug_use,1,winter,clear,19.6,50.2,0,0,,,44000,1.28,0.82,0.62,0.64
2024-12-01 23:00:00,23,6,1,12,thakur_complex_area,mixed,19.210613,72.866444,hate,caste_based_attack,3,winter,clear,19.6,50.2,0,0,,,33500,1.08,0.84,0.73,0.74
2024-12-02 00:00:00,0,0,0,12,mahavir_nagar,residential,19.212384,72.838857,property,robbery,2,winter,fog,5.5,97.2,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-02 00:00:00,0,0,0,12,sodawala_lane,commercial,19.235984,72.855723,property,shoplifting,2,winter,fog,5.5,97.2,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-02 01:00:00,1,0,0,12,I.C._colony_residential,residential,19.247539,72.850205,property,burglary,2,winter,clear,15.1,55.6,0,0,,,32000,0.85,0.82,0.8,0.78
2024-12-02 01:00:00,1,0,0,12,Kajupada_slum,slum,19.236376,72.870935,property,vandalism,2,winter,clear,15.1,55.6,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-02 01:00:00,1,0,0,12,Sai_baba_nagar_road,commercial,19.220312,72.848151,property,theft,2,winter,clear,15.1,55.6,0,0,,,42000,1.2,0.87,0.65,0.68
2024-12-02 02:00:00,2,0,0,12,devipada,slum,19.225137,72.867227,property,vehicle_theft,2,winter,clear,9.1,51.8,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 02:00:00,2,0,0,12,sodawala_lane,commercial,19.236,72.854212,victimless,drug_use,1,winter,clear,9.1,51.8,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-02 02:00:00,2,0,0,12,thakur_complex_area,mixed,19.210881,72.866059,organized,human_trafficking,3,winter,clear,9.1,51.8,0,0,,,33500,1.08,0.84,0.73,0.74
2024-12-02 03:00:00,3,0,0,12,lt_road_commercial,commercial,19.228446,72.852969,property,theft,2,winter,fog,12.0,86.0,1,0,,,38000,1.25,0.9,0.68,0.65
2024-12-02 03:00:00,3,0,0,12,Kajupada_slum,slum,19.236247,72.870299,property,shoplifting,2,winter,fog,12.0,86.0,1,0,,,65000,1.3,0.35,0.15,0.4
2024-12-02 03:00:00,3,0,0,12,Eksar_mixed,mixed,19.239546,72.84441,property,vandalism,2,winter,fog,12.0,86.0,1,0,,,26000,0.95,0.85,0.7,0.73
2024-12-02 03:00:00,3,0,0,12,Sai_baba_nagar_road,commercial,19.220553,72.84988,white_collar,fraud,2,winter,fog,12.0,86.0,1,0,,,42000,1.2,0.87,0.65,0.68
2024-12-02 03:00:00,3,0,0,12,magathane_commercial,commercial,19.219898,72.863325,property,burglary,2,winter,fog,12.0,86.0,1,0,,,40000,1.22,0.75,0.6,0.62
2024-12-02 03:00:00,3,0,0,12,Kora_Kendra,commercial,19.221438,72.846809,property,vehicle_theft,2,winter,fog,12.0,86.0,1,0,,,41000,1.24,0.79,0.63,0.63
2024-12-02 03:00:00,3,0,0,12,Poisar_mixed,mixed,19.213416,72.851656,property,theft,2,winter,fog,12.0,86.0,1,0,,,27000,1.05,0.86,0.71,0.72
2024-12-02 03:00:00,3,0,0,12,Charkop_Sector_5,residential,19.216868,72.82561,victimless,drug_use,1,winter,fog,12.0,86.0,1,0,,,31000,0.8,0.79,0.75,0.72
2024-12-02 04:00:00,4,0,0,12,mahavir_nagar,residential,19.210406,72.841676,property,vandalism,2,winter,clear,5.4,48.3,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-02 04:00:00,4,0,0,12,sodawala_lane,commercial,19.233482,72.854421,property,shoplifting,2,winter,clear,5.4,48.3,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-02 04:00:00,4,0,0,12,sodawala_lane,commercial,19.23379,72.853862,property,shoplifting,2,winter,clear,5.4,48.3,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-02 06:00:00,6,0,0,12,devipada,slum,19.223494,72.866542,property,burglary,2,winter,clear,13.9,50.2,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 08:00:00,8,0,0,12,Kajupada_slum,slum,19.233688,72.869261,violent,sexual_assault,4,winter,clear,12.7,65.9,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-02 09:00:00,9,0,0,12,devipada,slum,19.223492,72.866335,property,vandalism,2,winter,fog,6.3,87.1,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 10:00:00,10,0,0,12,Sai_baba_nagar_road,commercial,19.220629,72.846742,white_collar,forgery,2,winter,clear,6.9,41.2,0,0,,,42000,1.2,0.87,0.65,0.68
2024-12-02 10:00:00,10,0,0,12,Kora_Kendra,commercial,19.221927,72.844723,property,vehicle_theft,2,winter,clear,6.9,41.2,0,0,,,41000,1.24,0.79,0.63,0.63
2024-12-02 11:00:00,11,0,0,12,Sai_baba_nagar_road,commercial,19.218979,72.849436,violent,homicide,4,winter,fog,9.0,96.2,0,0,,,42000,1.2,0.87,0.65,0.68
2024-12-02 12:00:00,12,0,0,12,Kajupada_slum,slum,19.235489,72.869895,violent,domestic_violence,4,winter,clear,7.1,44.1,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-02 12:00:00,12,0,0,12,chikuwadi_commercial,commercial,19.230355,72.837988,property,vehicle_theft,2,winter,clear,7.1,44.1,0,0,,,44000,1.28,0.82,0.62,0.64
2024-12-02 12:00:00,12,0,0,12,chikuwadi_commercial,commercial,19.228209,72.840008,white_collar,embezzlement,2,winter,clear,7.1,44.1,0,0,,,44000,1.28,0.82,0.62,0.64
2024-12-02 12:00:00,12,0,0,12,Kora_Kendra,commercial,19.219792,72.847144,property,vehicle_theft,2,winter,clear,7.1,44.1,0,0,,,41000,1.24,0.79,0.63,0.63
2024-12-02 12:00:00,12,0,0,12,dahanukarwadi,mixed,19.207071,72.833097,property,theft,2,winter,clear,7.1,44.1,0,0,,,36000,1.12,0.73,0.61,0.63
2024-12-02 13:00:00,13,0,0,12,sky_city_oberoi,residential,19.223371,72.863907,property,theft,2,winter,clear,16.4,59.7,0,0,,,31000,0.82,0.81,0.78,0.76
2024-12-02 13:00:00,13,0,0,12,sky_city_oberoi,residential,19.220073,72.864698,white_collar,fraud,2,winter,clear,16.4,59.7,0,0,,,31000,0.82,0.81,0.78,0.76
2024-12-02 13:00:00,13,0,0,12,devipada,slum,19.226963,72.86526,property,vehicle_theft,2,winter,clear,16.4,59.7,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 14:00:00,14,0,0,12,sodawala_lane,commercial,19.233345,72.854278,property,burglary,2,winter,clear,7.7,68.9,0,0,,,39000,1.19,0.81,0.64,0.65
2024-12-02 15:00:00,15,0,0,12,Kajupada_slum,slum,19.236819,72.871507,property,shoplifting,2,winter,clear,16.9,60.0,0,0,,,65000,1.3,0.35,0.15,0.4
2024-12-02 15:00:00,15,0,0,12,Sai_baba_nagar_road,commercial,19.219584,72.847883,property,theft,2,winter,clear,16.9,60.0,0,0,,,42000,1.2,0.87,0.65,0.68
2024-12-02 15:00:00,15,0,0,12,mahavir_nagar,residential,19.210401,72.841174,property,burglary,2,winter,clear,16.9,60.0,0,0,,,34000,0.88,0.74,0.7,0.68
2024-12-02 15:00:00,15,0,0,12,devipada,slum,19.225004,72.86817,property,vehicle_theft,2,winter,clear,16.9,60.0,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 15:00:00,15,0,0,12,devipada,slum,19.224141,72.867161,property,vehicle_theft,2,winter,clear,16.9,60.0,0,0,,,62000,1.28,0.38,0.18,0.42
2024-12-02 16:00:00,16,0,0,12,chandavarkar_road,commercial,19.232904,72.852699,property,robbery,2,winter,fog,19.2,96.4,0,0,,,36000,1.18,0.89,0.7,0.72
2024-12-02 16:00:00,16,0,0,12,mandapeshwar_road,commercial,19.247162,72.854266,property,shoplifting,2,winter,fog,19.2,96.4,0,0,,,37000,1.21,0.86,0.69,0.7
2024-12-02 17:00:00,17,0,0,12,Babhai_Naka,mixed,19.226775,72.844515,property,robbery,2,winter,fog,16.1,88.7,0,0,,,25000,1.15,0.9,0.75,0.77
2024-12-02 17:00:00,17,0,0,12,dahanukarwadi,mixed,19.204423,72.834896,organized,arms_smuggling,3,winter,fog,16.1,88.7,0,0,,,36000,1.12,0.73,0.61,0.63
2024-12-02 18:00:00,18,0,0,12,chandavarkar_road,commercial,19.232113,72.852379,property,robbery,2,winter,fog,18.2,98.1,0,0,,,36000,1.18,0.89,0.7,0.72
2024-12-02 18:00:00,18,0,0,12,Prem_nagar,residential,19.238142,72.852944,victimless,drug_use,1,winter,fog,18.2,98.1,0,0,,,29000,0.78,0.8,0.76,0.74
2024-12-02 18:00:00,18,0,0,12,Kora_Kendra,commercial,19.221064,72.847254,property,burglary,2,winter,fog,18.2,98.1,0,0,,,41000,1.24,0.79,0.63,0.63
2024-12-02 18:00:00,18,0,0,12,Poisar_mixed,mixed,19.212473,72.853096,property,theft,2,winter,fog,18.2,98.1,0,0,,,27000,1.05,0.86,0.71,0.72
2024-12-02 18:00:00,18,0,0,12,mandapeshwar_road,commercial,19.247232,72.855283,property,burglary,2,winter,fog,18.2,98.1,0,0,,,37000,1.21,0.86,0.69,0.7
2024-12-02 19:00:00,19,0,0,12,Gorai_Depot,transport,19.233865,72.830959,property,theft,2,winter,clear,16.6,65.4,0,0,,,45000,1.35,0.85,0.75,0.7
